"Year","Source","Target","Type","export_val","import_val"
2017,"nic","bra","directed",3558939.7,126488215.6
2017,"niu","bra","directed",0,426027
2017,"nld","bra","directed",2034696011,8105503358
2017,"nor","bra","directed",514328693.6,915725508.3
2017,"npl","bra","directed",668259.75,16383470.5
2017,"nzl","bra","directed",54713371.57,99883036.03
2017,"omn","bra","directed",227484820.7,692140271.8
2017,"pak","bra","directed",43820937.76,605208687
2017,"pan","bra","directed",8797340.95,613484064
2017,"pcn","bra","directed",5855,51833
2017,"per","bra","directed",1603727738,2316720663
2017,"phl","bra","directed",236875687.8,490393295.6
2017,"plw","bra","directed",1843,1267.36
2017,"png","bra","directed",5245,3061580
2017,"pol","bra","directed",533870261.3,1041814357
2017,"prk","bra","directed",3063556.54,1114867
2017,"prt","bra","directed",966602500.1,1481992195
2017,"pry","bra","directed",1118462345,2635050792
2017,"pse","bra","directed",275662.7,27339330
2017,"pyf","bra","directed",2534,805979
2017,"qat","bra","directed",405042852,420181190
2017,"rou","bra","directed",191843348.1,315049085.2
2017,"rus","bra","directed",2477461180,2991021404
2017,"rwa","bra","directed",4017,761409
2017,"sau","bra","directed",1742158319,2656382301
2017,"sdn","bra","directed",774220.47,47626514.38
2017,"sen","bra","directed",3000396.75,139296968.8
2017,"sgp","bra","directed",508489979.9,2395990853
2017,"shn","bra","directed",0,17241
2017,"slb","bra","directed",0,141160
2017,"sle","bra","directed",22205.31,42402329.36
2017,"slv","bra","directed",4470554.29,168094645.3
2017,"smr","bra","directed",9616647.45,388317
2017,"som","bra","directed",0,69658943
2017,"srb","bra","directed",18447133.68,115821269.9
2017,"ssd","bra","directed",24727.48,191253
2017,"stp","bra","directed",93725,2830863.29
2017,"sur","bra","directed",11192786.34,39855092.17
2017,"svk","bra","directed",109414641.2,65536079.81
2017,"svn","bra","directed",64685319.32,397367852.2
2017,"swe","bra","directed",952813471.3,501082831.6
2017,"syc","bra","directed",118806.91,15143850.78
2017,"syr","bra","directed",1323012.73,74553344
2017,"tca","bra","directed",1111,638214
2017,"tcd","bra","directed",36363,783575
2017,"tgo","bra","directed",39635.84,99533313.38
2017,"tha","bra","directed",930455188.3,1788199243
2017,"tjk","bra","directed",428380,4385509
2017,"tkl","bra","directed",535178,0
2017,"tkm","bra","directed",5357331.58,1782480
2017,"tls","bra","directed",3627,10690732
2017,"ton","bra","directed",2503,1171264
2017,"tto","bra","directed",182769035.6,205050867
2017,"tun","bra","directed",43599777.06,305564365.8
2017,"tur","bra","directed",453898904.2,1781345877
2017,"tza","bra","directed",55695.72,35307540.97
2017,"uga","bra","directed",133366,32871487.03
2017,"ukr","bra","directed",24143621.25,178429249.1
2017,"ury","bra","directed",1317625701,2429759223
2017,"usa","bra","directed",20645218921,24836271393
2017,"uzb","bra","directed",708409.58,5290612
2017,"vct","bra","directed",0,3073861.62
2017,"ven","bra","directed",368100607.2,469110379
2017,"vgb","bra","directed",2623548.21,4015417
2017,"vnm","bra","directed",814955754,1732439450
2017,"vut","bra","directed",0,158135
2017,"wlf","bra","directed",0,28851
2017,"wsm","bra","directed",1125201,908379.01
2017,"yem","bra","directed",10375,403714273
2017,"zaf","bra","directed",431774200.9,1586591297
2017,"zmb","bra","directed",8324334,13404235.21
2017,"zwe","bra","directed",406941.4,3382919
2017,"arg","brb","directed",666740,12786
2017,"arm","brb","directed",0,24120
2017,"atg","brb","directed",501239,6876864.79
2017,"aus","brb","directed",1100090,1071118.03
2017,"aut","brb","directed",520198,623974.5
2017,"bdi","brb","directed",0,15399
2017,"bgr","brb","directed",66469,15173.04
2017,"bih","brb","directed",0,13111
2017,"blr","brb","directed",6700,29200
2017,"blz","brb","directed",13117477,1013763.9
2017,"bmu","brb","directed",0,2076747.85
2017,"bra","brb","directed",11991356,307243.7
2017,"can","brb","directed",19045590,408398.8
2017,"che","brb","directed",71252126,27964812
2017,"chl","brb","directed",2358812,637188.35
2017,"chn","brb","directed",48034449,24731383
2017,"cmr","brb","directed",0,99260.96
2017,"col","brb","directed",4573679,239092.96
2017,"cyp","brb","directed",395786,0
2017,"cze","brb","directed",264095,1002142.47
2017,"deu","brb","directed",16345125,1804058.75
2017,"dnk","brb","directed",1185584,90578
2017,"dom","brb","directed",9057144,7283650.42
2017,"ecu","brb","directed",494834,85730.34
2017,"egy","brb","directed",47051,0
2017,"esp","brb","directed",7216604,414617.82
2017,"est","brb","directed",10965,323396
2017,"fin","brb","directed",469530,765904.77
2017,"fji","brb","directed",0,7698
2017,"fra","brb","directed",20237613,7461326.57
2017,"gbr","brb","directed",51860846,6674726.19
2017,"gha","brb","directed",78161,0
2017,"grc","brb","directed",4545285,20051.82
2017,"guy","brb","directed",16127050,21984223.99
2017,"hkg","brb","directed",1254819,10901769.42
2017,"hnd","brb","directed",1418304,15105
2017,"hun","brb","directed",4720745,8815.47
2017,"idn","brb","directed",4760312,180413.49
2017,"ind","brb","directed",11917257,98144.59
2017,"irl","brb","directed",1312100,127608.5
2017,"isl","brb","directed",181827,5042
2017,"isr","brb","directed",1014000,13000
2017,"ita","brb","directed",9112407,583723.34
2017,"jam","brb","directed",14439356,25912622.15
2017,"jpn","brb","directed",34308848,67953
2017,"kaz","brb","directed",0,14518
2017,"kgz","brb","directed",0,2924
2017,"kna","brb","directed",328351,6236589.67
2017,"kor","brb","directed",8350211,339537.32
2017,"lbn","brb","directed",0,120928
2017,"lka","brb","directed",217860,2552
2017,"ltu","brb","directed",74983,3927
2017,"lva","brb","directed",31538,0
2017,"mda","brb","directed",0,41236
2017,"mex","brb","directed",14619152,505592.77
2017,"mkd","brb","directed",0,16467
2017,"mne","brb","directed",0,10321
2017,"mng","brb","directed",0,1090
2017,"mus","brb","directed",0,2599
2017,"mys","brb","directed",1684298,14122039.42
2017,"nic","brb","directed",0,1511
2017,"nld","brb","directed",15347674,4533543.08
2017,"nor","brb","directed",1256661,291834.34
2017,"nzl","brb","directed",18512207,924856
2017,"omn","brb","directed",17307,0
2017,"per","brb","directed",1621742,60268.16
2017,"phl","brb","directed",207230,28276
2017,"pol","brb","directed",19977849,18249410.11
2017,"prt","brb","directed",2274242,4714
2017,"pry","brb","directed",0,53012
2017,"rou","brb","directed",0,148002
2017,"rus","brb","directed",0,611110.16
2017,"sgp","brb","directed",423077,903137.88
2017,"slv","brb","directed",238343,16300
2017,"srb","brb","directed",0,4472
2017,"sur","brb","directed",3784742,4287882.03
2017,"svk","brb","directed",10327,857635.02
2017,"svn","brb","directed",137934,57541.12
2017,"swe","brb","directed",10585505,997201.21
2017,"syc","brb","directed",0,2055
2017,"tgo","brb","directed",0,3060075.34
2017,"tun","brb","directed",0,8531
2017,"tur","brb","directed",4925627,958454.14
2017,"tza","brb","directed",0,3980
2017,"ukr","brb","directed",87872,208495
2017,"ury","brb","directed",4879488,132862.88
2017,"usa","brb","directed",371639528,37169712.17
2017,"vct","brb","directed",7795835,8865621.13
2017,"zaf","brb","directed",1371310,2293581
2017,"zmb","brb","directed",0,49156.46
2017,"afg","brn","directed",2882,0
2017,"ago","brn","directed",52406,0
2017,"alb","brn","directed",1468,0
2017,"are","brn","directed",5042301.57,3751303
2017,"arg","brn","directed",20394050.97,0
2017,"asm","brn","directed",17875,0
2017,"aus","brn","directed",42339710.45,195474217.1
2017,"aut","brn","directed",1218033.14,305519
2017,"aze","brn","directed",24712.93,0
2017,"bgd","brn","directed",1219612.39,31648
2017,"bgr","brn","directed",254909.95,0
2017,"bhs","brn","directed",1140,0
2017,"blr","brn","directed",884200,11437.78
2017,"bol","brn","directed",1617.56,0
2017,"bra","brn","directed",1117182.78,153542.6
2017,"can","brn","directed",5344698.11,4260498.28
2017,"che","brn","directed",13542354.2,2271996.16
2017,"chl","brn","directed",1787412.03,18068
2017,"chn","brn","directed",656319091.8,310417611
2017,"cmr","brn","directed",1916,36665.12
2017,"cog","brn","directed",0,12074
2017,"col","brn","directed",82940.7,14729
2017,"cri","brn","directed",247450,0
2017,"cuw","brn","directed",0,1046516
2017,"cxr","brn","directed",15808,0
2017,"cyp","brn","directed",129220.62,49451.41
2017,"cze","brn","directed",2333970.24,33784
2017,"deu","brn","directed",94580629.55,2120624.95
2017,"dma","brn","directed",2475,0
2017,"dnk","brn","directed",5179735.52,91646.93
2017,"dza","brn","directed",0,1944
2017,"ecu","brn","directed",16276.5,6562
2017,"egy","brn","directed",1596318.9,653937.41
2017,"esp","brn","directed",4970336.42,129153
2017,"est","brn","directed",10839.74,0
2017,"fin","brn","directed",1250953.85,11290
2017,"fji","brn","directed",1178,233821
2017,"flk","brn","directed",6126,0
2017,"fra","brn","directed",22761381.14,3510122.76
2017,"gbr","brn","directed",154881009.1,16356636.8
2017,"geo","brn","directed",156131,0
2017,"gha","brn","directed",37134.94,66644.16
2017,"gin","brn","directed",3155,0
2017,"grc","brn","directed",250624.88,0
2017,"grl","brn","directed",20710.62,0
2017,"gtm","brn","directed",15452.91,0
2017,"gum","brn","directed",1092,0
2017,"hkg","brn","directed",26592324.52,12195375.32
2017,"hnd","brn","directed",0,18420
2017,"hun","brn","directed",6847227.12,1928
2017,"idn","brn","directed",79078257.94,42630097.69
2017,"ind","brn","directed",55142793.42,550706832.4
2017,"irl","brn","directed",3936561.59,46528
2017,"irn","brn","directed",109105.7,0
2017,"isl","brn","directed",35671,3126
2017,"isr","brn","directed",59807.88,9000
2017,"ita","brn","directed",25035017.92,1563845.19
2017,"jam","brn","directed",25693,0
2017,"jor","brn","directed",1148571.76,27638
2017,"jpn","brn","directed",115162906.3,1681489874
2017,"kaz","brn","directed",11700,1318.11
2017,"ken","brn","directed",2486766,10835
2017,"khm","brn","directed",6912842.94,335482
2017,"kor","brn","directed",87551224.71,794367187.7
2017,"kwt","brn","directed",33614,124340.15
2017,"lbn","brn","directed",173904.77,0
2017,"lka","brn","directed",196462.55,1207.61
2017,"ltu","brn","directed",266925.25,0
2017,"maf","brn","directed",7213.73,0
2017,"mar","brn","directed",18604.09,0
2017,"mda","brn","directed",1116,0
2017,"mdg","brn","directed",21450.69,0
2017,"mdv","brn","directed",46123.74,0
2017,"mex","brn","directed",8394432.34,54675.43
2017,"mkd","brn","directed",1307,0
2017,"mli","brn","directed",4854.96,0
2017,"mlt","brn","directed",31927.51,0
2017,"mmr","brn","directed",431557.17,222219.31
2017,"mne","brn","directed",0,2081.03
2017,"moz","brn","directed",226881,37539.76
2017,"mus","brn","directed",13682.01,1092
2017,"mwi","brn","directed",140848.38,0
2017,"mys","brn","directed",574204572.3,630148823.7
2017,"ner","brn","directed",207741,0
2017,"nga","brn","directed",0,254251.74
2017,"nic","brn","directed",2924,0
2017,"nld","brn","directed",53112798.9,787956.53
2017,"nor","brn","directed",15262438.42,3028294.05
2017,"npl","brn","directed",32571.82,120094
2017,"nzl","brn","directed",6158267.12,758348.4
2017,"omn","brn","directed",204749.79,36712.38
2017,"pak","brn","directed",465922.95,135078
2017,"pan","brn","directed",1050,0
2017,"per","brn","directed",47759.7,11156
2017,"phl","brn","directed",9826020.7,44781611.96
2017,"png","brn","directed",0,2249477
2017,"pol","brn","directed",2476923.73,467164
2017,"prk","brn","directed",1166080.46,1559
2017,"prt","brn","directed",840716.54,0
2017,"pry","brn","directed",5670.22,0
2017,"qat","brn","directed",6567,169784
2017,"rou","brn","directed",662561.4,32292.52
2017,"rus","brn","directed",415717.94,12952
2017,"sau","brn","directed",2001044.17,439355
2017,"sen","brn","directed",1067271,38424.88
2017,"sgp","brn","directed",594299079.8,393626692.9
2017,"shn","brn","directed",69154,0
2017,"slb","brn","directed",0,12237
2017,"sle","brn","directed",25471.11,0
2017,"srb","brn","directed",0,14791
2017,"svk","brn","directed",155653.47,1076
2017,"svn","brn","directed",58785.77,41712
2017,"swe","brn","directed",4011447.2,579202.92
2017,"syc","brn","directed",0,48271.4
2017,"syr","brn","directed",0,69834
2017,"tha","brn","directed",90942268.66,611295158
2017,"tjk","brn","directed",11429,0
2017,"tun","brn","directed",11730.55,0
2017,"tur","brn","directed",3056441.65,211254
2017,"tza","brn","directed",7289.52,0
2017,"uga","brn","directed",9003.21,0
2017,"ukr","brn","directed",163130.47,22405
2017,"ury","brn","directed",308019.51,0
2017,"usa","brn","directed",248856723.9,24533100.83
2017,"vgb","brn","directed",15629.48,0
2017,"vnm","brn","directed",14851832.31,44190735
2017,"vut","brn","directed",3224,0
2017,"yem","brn","directed",41926.4,0
2017,"zaf","brn","directed",2893478.3,325688
2017,"zmb","brn","directed",0,3440787
2017,"aus","btn","directed",250320,910178
2017,"aut","btn","directed",3238460,135510.67
2017,"bgr","btn","directed",2138,0
2017,"bra","btn","directed",93850,248703.71
2017,"can","btn","directed",323993,371361.07
2017,"che","btn","directed",1084017,22528
2017,"chn","btn","directed",6111130,164996.34
2017,"cze","btn","directed",17125,2444.27
2017,"deu","btn","directed",2446991,4791508.47
2017,"dnk","btn","directed",437752,0
2017,"dom","btn","directed",0,24008.79
2017,"egy","btn","directed",0,13540.69
2017,"esp","btn","directed",296290,1193598.07
2017,"fin","btn","directed",323270,0
2017,"fra","btn","directed",584069,2885270.54
2017,"gbr","btn","directed",1905258,6278.43
2017,"geo","btn","directed",19805,0
2017,"grc","btn","directed",6101,2130
2017,"hkg","btn","directed",2590565,36201
2017,"hun","btn","directed",27673,0
2017,"idn","btn","directed",668407,0
2017,"ind","btn","directed",388819413,165108144.9
2017,"irl","btn","directed",7151,0
2017,"isr","btn","directed",816000,0
2017,"ita","btn","directed",2120418,3895478.44
2017,"jpn","btn","directed",10427859,1268112.78
2017,"ken","btn","directed",390596,26547.53
2017,"kor","btn","directed",11436369,5329
2017,"lka","btn","directed",303795,0
2017,"mex","btn","directed",29150,124469.5
2017,"mkd","btn","directed",0,369052.39
2017,"mli","btn","directed",0,5987.68
2017,"mmr","btn","directed",0,5973
2017,"moz","btn","directed",0,4480
2017,"mys","btn","directed",769864,228465.58
2017,"nga","btn","directed",0,4503
2017,"nic","btn","directed",0,2356
2017,"nld","btn","directed",1028679,4814
2017,"nor","btn","directed",38071,0
2017,"npl","btn","directed",508567,7388900.41
2017,"nzl","btn","directed",915021,0
2017,"omn","btn","directed",0,1737
2017,"per","btn","directed",17126,32652
2017,"phl","btn","directed",187043,0
2017,"pol","btn","directed",1750,384304.29
2017,"sdn","btn","directed",61714,3955
2017,"sgp","btn","directed",7121480,949922.39
2017,"slv","btn","directed",0,11205.24
2017,"srb","btn","directed",0,41993
2017,"svk","btn","directed",176882,0
2017,"svn","btn","directed",0,515281.95
2017,"swe","btn","directed",3139026,14881
2017,"tur","btn","directed",60666,2348242.16
2017,"ukr","btn","directed",5323,0
2017,"usa","btn","directed",33344232,1116717.72
2017,"zaf","btn","directed",169689,117404
2017,"zmb","btn","directed",55630,11753
2017,"arg","caf","directed",650303,1057
2017,"aus","caf","directed",260186,163301.66
2017,"aut","caf","directed",501203,124091.46
2017,"bdi","caf","directed",0,7007011.65
2017,"bgr","caf","directed",272698,0
2017,"bih","caf","directed",0,6600
2017,"blr","caf","directed",1000,1386718.66
2017,"bra","caf","directed",1012838,8836
2017,"can","caf","directed",214351,55424.96
2017,"che","caf","directed",1244435,422262.71
2017,"chl","caf","directed",9337,0
2017,"chn","caf","directed",12093877,26177818.56
2017,"cmr","caf","directed",43590632,361742.92
2017,"cog","caf","directed",3118775,15201.2
2017,"col","caf","directed",0,14144.77
2017,"cyp","caf","directed",414382,0
2017,"cze","caf","directed",8704,33178.17
2017,"deu","caf","directed",18302389,1337229.87
2017,"dnk","caf","directed",2991869,0
2017,"dom","caf","directed",3045,66681.15
2017,"dza","caf","directed",2327,235125
2017,"egy","caf","directed",317812,2686
2017,"esp","caf","directed",4448481,573132.5
2017,"fin","caf","directed",14093,0
